time,cluster,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp
2018-04-27 08:55:00,3,940.69,686.55,-234.82,-210.87,-169.48,1017.53
2018-04-27 09:15:00,3,937.21,685.94,-248.55,-215.49,-170.64,1038.99
2018-04-27 09:20:00,3,936.01,686.29,-240.65,-206.36,-175.87,1024.12
2018-04-27 09:25:00,3,916.36,686.66,-243.45,-218.01,-177.85,948.52
2018-04-27 09:40:00,3,928.57,688.69,-243.36,-218.33,-177.49,1027.45
2018-04-27 09:45:00,3,921.37,689.17,-233.69,-203.47,-170.33,970.04
2018-04-27 10:05:00,3,912.59,689.66,-235.02,-208.82,-171.17,989.66
2018-04-27 11:35:00,3,916.8,686.0,-257.55,-220.71,-188.4,961.28
2018-04-27 11:40:00,3,947.18,685.28,-253.34,-231.76,-183.31,1012.12
2018-04-27 11:45:00,3,882.34,685.07,-260.63,-231.36,-181.16,1040.35
2018-04-27 11:55:00,3,964.19,685.4,-249.36,-227.48,-185.22,986.46
2018-04-27 12:00:00,3,935.84,685.76,-246.53,-231.29,-182.92,900.27
2018-04-27 12:05:00,3,912.72,686.26,-252.18,-231.94,-190.57,873.69
2018-04-27 12:20:00,3,914.62,687.77,-250.22,-235.7,-184.11,961.9
2018-04-27 12:25:00,3,925.24,688.51,-244.11,-232.5,-184.41,988.35
2018-04-27 12:45:00,3,919.69,689.32,-240.54,-213.57,-168.68,979.2
2018-04-27 12:50:00,3,933.89,689.47,-221.09,-202.69,-160.52,1027.24
2018-04-27 13:10:00,3,909.61,689.27,-227.7,-210.22,-168.39,993.72
2018-04-27 13:25:00,3,907.54,688.95,-241.74,-221.07,-179.16,979.2
2018-04-27 13:35:00,3,907.46,686.16,-236.93,-214.1,-168.14,967.27
2018-04-27 13:40:00,3,916.29,685.73,-232.09,-212.09,-168.74,1012.97
2018-04-27 14:20:00,3,894.67,684.26,-247.93,-230.62,-186.6,995.63
2018-04-27 14:25:00,3,907.77,683.46,-248.36,-225.35,-179.59,1017.95
2018-04-27 14:30:00,3,923.37,682.65,-242.63,-227.31,-181.14,1040.29
2018-04-27 14:50:00,3,920.04,681.55,-245.12,-227.82,-178.32,1002.3
2018-04-27 14:55:00,3,933.42,681.88,-244.32,-224.49,-178.64,1028.28
2018-04-27 15:00:00,3,924.56,682.18,-241.3,-216.96,-177.14,952.24
2018-04-27 15:30:00,3,917.45,679.67,-252.22,-226.81,-177.37,999.98
2018-04-27 15:40:00,3,932.76,677.13,-233.39,-204.07,-168.47,964.12
2018-04-27 16:20:00,3,907.0,677.68,-230.64,-213.02,-166.61,1004.64
2018-04-27 16:25:00,3,916.1,677.03,-239.85,-224.71,-179.56,1006.29
2018-04-27 17:00:00,3,912.85,674.05,-235.22,-219.34,-170.17,1005.27
2018-04-27 17:20:00,3,906.66,671.44,-244.82,-225.49,-174.2,977.28
2018-04-27 17:25:00,3,916.11,671.14,-234.84,-220.08,-174.57,994.58
2018-04-27 17:30:00,3,913.11,670.92,-240.73,-219.6,-174.63,946.4
2018-04-27 17:45:00,3,908.88,669.55,-235.29,-222.3,-173.81,972.23
2018-04-27 17:50:00,3,908.32,669.02,-240.8,-223.18,-174.12,969.8
2018-04-27 18:20:00,3,916.72,662.57,-256.05,-231.2,-190.36,1011.2
2018-04-27 18:25:00,3,932.49,661.41,-247.25,-223.28,-177.88,1025.26
2018-04-27 18:30:00,3,926.17,660.52,-234.46,-210.5,-170.38,957.67
2018-04-27 18:35:00,3,922.51,659.64,-244.82,-220.68,-182.18,944.44
2018-04-27 18:40:00,3,922.54,659.11,-247.23,-228.71,-180.12,981.9
2018-05-04 22:30:00,3,923.96,732.58,-239.8,-239.32,-182.9,981.9
2018-05-05 14:55:00,3,940.2,670.49,-224.94,-191.86,-172.7,960.46
2018-05-05 19:00:00,3,907.94,689.89,-235.83,-177.72,-186.91,965.58
2018-05-05 19:05:00,3,930.24,696.5,-244.6,-189.9,-186.87,997.75
2018-05-05 19:10:00,3,924.6,697.83,-235.2,-182.12,-185.2,990.87
2018-05-05 19:15:00,3,919.43,699.8,-237.59,-201.21,-194.59,976.96
2018-05-05 19:20:00,3,911.25,688.76,-233.36,-201.07,-185.05,970.2
2018-05-05 20:15:00,3,916.7,682.55,-227.06,-164.69,-176.26,979.7
2018-05-05 20:50:00,3,882.73,669.45,-240.19,-148.96,-194.1,930.62
2018-05-05 21:05:00,3,909.89,677.84,-223.94,-158.98,-177.14,965.01
2018-05-05 21:20:00,3,907.42,683.86,-225.56,-143.49,-168.81,963.1
2018-05-05 21:35:00,3,913.38,678.39,-231.7,-159.03,-175.22,971.55
2018-05-05 21:40:00,3,916.16,681.25,-233.65,-178.05,-182.59,978.08
2018-05-06 13:00:00,3,904.87,675.78,-231.1,-150.6,-182.69,953.86
2018-05-06 14:05:00,3,911.33,810.33,-239.74,-141.27,-190.52,961.89
2018-05-06 15:05:00,3,926.84,765.09,-229.4,-157.64,-182.32,983.51
2018-05-06 20:35:00,3,911.34,765.33,-227.18,-148.98,-180.68,951.81
2018-05-07 05:35:00,3,809.66,822.32,-191.15,-173.84,-156.85,830.67
2018-05-07 22:25:00,3,923.98,695.58,-221.58,-190.06,-167.62,959.62
2018-05-07 22:40:00,3,926.39,706.43,-215.74,-180.89,-167.93,963.01
2018-05-07 23:25:00,3,920.18,707.23,-215.17,-174.13,-165.88,978.52
2018-05-07 23:35:00,3,921.84,717.11,-222.95,-185.4,-174.86,992.67
2018-05-07 23:40:00,3,921.48,701.34,-228.52,-167.52,-173.51,970.39
2018-05-07 23:45:00,3,916.9,709.73,-223.64,-181.63,-175.8,992.57
2018-05-07 23:50:00,3,919.03,704.2,-219.17,-174.07,-163.67,987.82
2018-05-07 23:55:00,3,961.5,724.22,-222.44,-179.3,-172.74,1018.93
2018-05-08 00:05:00,3,912.01,693.95,-229.31,-187.86,-179.2,976.32
2018-05-08 00:20:00,3,941.08,703.48,-217.97,-184.1,-167.0,1000.26
2018-05-10 04:05:00,3,898.94,699.8,-267.94,-205.08,-215.08,932.1
2018-05-10 04:10:00,3,891.03,700.98,-271.15,-201.57,-209.63,922.07
2018-05-10 04:15:00,3,887.49,687.07,-270.86,-206.48,-218.81,907.11
2018-05-10 04:20:00,3,886.08,677.77,-265.06,-215.07,-212.98,903.15
2018-05-10 04:25:00,3,892.9,677.34,-270.86,-218.89,-217.55,911.62
2018-05-10 04:30:00,3,899.66,681.18,-272.58,-206.97,-213.15,923.56
2018-05-10 04:35:00,3,892.38,682.67,-271.89,-222.12,-220.72,906.94
2018-05-10 04:40:00,3,895.06,687.23,-274.64,-212.66,-216.87,931.02
2018-05-10 04:45:00,3,876.75,708.7,-272.85,-211.22,-221.84,908.7
2018-05-10 04:50:00,3,870.0,701.63,-268.18,-210.55,-214.43,890.54
2018-05-10 04:55:00,3,879.76,706.7,-274.39,-203.28,-212.83,918.53
2018-05-10 05:00:00,3,886.2,707.76,-279.0,-211.91,-218.67,936.53
2018-05-10 05:05:00,3,899.44,717.9,-284.21,-244.48,-228.64,952.08
2018-05-10 05:10:00,3,881.09,717.98,-264.86,-206.1,-212.85,915.99
2018-05-10 05:15:00,3,873.76,714.5,-276.4,-210.11,-217.15,914.65
2018-05-10 05:20:00,3,872.16,709.19,-267.06,-193.7,-204.1,907.64
2018-05-10 05:25:00,3,872.02,707.46,-273.09,-200.95,-216.94,903.84
2018-05-10 05:30:00,3,901.84,717.15,-281.1,-238.47,-223.97,960.68
2018-05-10 05:35:00,3,887.77,718.64,-269.65,-206.87,-210.96,937.08
2018-05-10 05:40:00,3,903.51,720.06,-277.12,-225.97,-210.56,956.02
2018-05-10 05:45:00,3,909.83,723.63,-276.74,-234.14,-225.92,954.94
2018-05-10 05:50:00,3,875.88,711.95,-278.27,-230.58,-224.57,901.39
2018-05-10 05:55:00,3,908.57,722.83,-267.16,-208.95,-210.36,969.14
2018-05-10 06:10:00,3,894.06,761.91,-275.83,-233.61,-218.95,936.89
2018-05-10 06:15:00,3,884.63,708.21,-261.87,-226.67,-213.3,904.7
2018-05-10 06:20:00,3,895.26,699.31,-262.12,-232.45,-210.7,920.64
2018-05-10 06:25:00,3,900.5,700.32,-262.96,-234.09,-211.7,922.72
2018-05-10 06:30:00,3,895.18,699.86,-266.4,-233.74,-217.28,916.66
2018-05-10 06:35:00,3,894.4,702.5,-265.72,-231.4,-210.76,917.12
2018-05-10 06:45:00,3,894.94,769.57,-268.62,-242.77,-216.56,916.05
2018-05-10 07:00:00,3,886.95,746.21,-269.11,-242.74,-212.33,890.9
2018-05-10 10:55:00,3,899.81,654.79,-189.25,-161.82,-145.41,939.54
2018-05-10 12:55:00,3,847.25,720.7,-225.32,-148.14,-181.27,864.51
2018-05-10 13:00:00,3,843.58,731.95,-228.48,-152.21,-185.32,860.12
2018-05-10 19:55:00,3,894.21,774.41,-269.54,-237.81,-212.83,924.94
2018-05-10 20:20:00,3,894.36,761.47,-267.13,-237.72,-212.6,937.41
2018-05-10 20:25:00,3,894.3,773.35,-264.97,-243.8,-215.18,925.6
2018-05-10 20:30:00,3,906.83,763.23,-262.38,-243.89,-212.37,948.67
2018-05-10 22:10:00,3,854.12,784.35,-272.99,-245.85,-217.31,883.69
2018-05-10 22:15:00,3,862.22,780.0,-271.71,-247.74,-217.72,896.54
2018-05-11 15:20:00,3,932.17,661.07,-269.29,-249.9,-208.94,967.35
2018-05-11 15:25:00,3,909.13,660.61,-258.06,-237.42,-211.35,940.36
2018-05-11 15:40:00,3,916.13,657.09,-264.39,-241.46,-211.88,954.04
2018-05-11 16:00:00,3,882.34,669.91,-266.39,-235.88,-212.58,1029.89
2018-05-11 16:10:00,3,925.54,671.55,-258.81,-226.17,-200.8,969.83
2018-05-11 16:15:00,3,916.45,681.36,-245.09,-222.42,-194.04,951.42
2018-05-11 16:25:00,3,917.39,661.89,-259.48,-227.08,-203.04,974.01
2018-05-11 16:50:00,3,902.17,653.15,-280.52,-254.76,-227.42,905.19
2018-05-11 23:20:00,3,886.36,739.44,-273.34,-249.02,-221.87,934.84
2018-05-11 23:40:00,3,898.21,753.38,-260.04,-244.5,-211.36,949.97
2018-05-12 13:20:00,3,874.35,863.64,-259.59,-247.87,-211.67,786.55
2018-05-13 13:00:00,3,920.44,703.0,-247.07,-225.04,-199.6,946.88
2018-05-13 13:15:00,3,918.89,704.14,-250.83,-229.1,-205.04,937.61
2018-05-13 15:50:00,3,917.83,774.8,-252.8,-236.72,-204.73,949.55
2018-05-13 15:55:00,3,902.38,770.35,-260.01,-239.38,-210.14,952.46
2018-05-13 16:00:00,3,924.73,773.94,-251.99,-232.28,-202.99,947.21
2018-05-13 16:10:00,3,903.06,763.34,-260.28,-248.01,-215.17,944.13
2018-05-13 16:15:00,3,913.99,772.23,-254.59,-237.26,-205.75,959.57
2018-05-13 16:45:00,3,916.82,780.42,-250.74,-238.0,-202.79,960.18
2018-05-14 09:25:00,3,861.54,841.85,-264.02,-247.24,-218.45,861.25
2018-05-14 15:05:00,3,853.62,855.13,-259.72,-251.4,-213.59,867.42
2018-05-14 18:10:00,3,886.97,748.99,-263.14,-255.71,-211.14,893.25
2018-05-14 18:25:00,3,888.46,694.36,-253.44,-250.77,-204.14,892.32
2018-05-14 18:30:00,3,881.33,706.8,-253.63,-249.96,-206.17,882.82
2018-05-14 18:40:00,3,878.89,681.46,-260.52,-252.25,-210.61,876.81
2018-05-14 18:45:00,3,884.06,670.82,-253.18,-247.72,-207.27,885.37
2018-05-14 18:50:00,3,878.21,662.74,-249.9,-240.92,-206.1,878.57
2018-05-14 18:55:00,3,874.77,685.28,-258.06,-259.79,-214.16,874.1
2018-05-14 19:00:00,3,871.92,716.56,-260.26,-247.91,-213.17,870.62
2018-05-14 19:05:00,3,875.43,736.7,-255.43,-246.88,-208.99,872.77
2018-05-14 19:10:00,3,874.48,750.2,-270.35,-258.04,-211.17,869.42
2018-05-14 19:15:00,3,873.26,746.26,-261.04,-250.9,-207.99,864.39
2018-05-14 19:20:00,3,876.46,745.36,-259.48,-255.12,-217.27,871.32
2018-05-14 19:25:00,3,865.05,723.31,-259.11,-248.5,-211.62,860.41
2018-05-14 19:35:00,3,870.02,826.77,-267.39,-250.06,-220.7,860.21
2018-05-14 19:45:00,3,878.94,789.44,-275.3,-268.6,-219.28,872.33
2018-05-14 19:50:00,3,872.15,785.66,-266.47,-262.81,-222.3,862.91
2018-05-14 21:55:00,3,880.04,807.7,-261.28,-260.79,-216.54,887.85
2018-05-14 22:05:00,3,871.03,782.36,-267.2,-260.96,-216.57,867.18
2018-05-14 22:10:00,3,871.61,778.14,-267.02,-257.78,-218.96,865.95
2018-05-14 22:15:00,3,876.86,787.85,-274.2,-264.36,-224.1,871.7
2018-05-15 05:50:00,3,883.54,745.61,-263.16,-253.0,-216.54,896.59
2018-05-15 06:40:00,3,886.15,752.25,-265.43,-245.71,-213.73,915.78
2018-05-15 06:45:00,3,894.44,756.38,-259.99,-247.14,-215.46,929.08
2018-05-15 06:50:00,3,889.47,753.92,-264.27,-249.82,-215.31,916.86
2018-05-15 07:00:00,3,874.72,745.31,-268.59,-253.9,-218.76,890.5
2018-05-15 07:05:00,3,893.28,752.51,-268.17,-254.22,-221.46,912.14
2018-05-15 07:15:00,3,898.16,757.37,-267.58,-260.27,-218.21,918.11
2018-05-16 17:55:00,3,826.23,871.35,-166.1,-168.85,-147.29,827.58
2018-05-17 05:35:00,3,847.14,871.35,-255.33,-251.36,-211.3,861.26
2018-05-17 21:10:00,3,922.12,693.1,-267.71,-262.65,-216.84,946.52
2018-05-18 08:10:00,3,922.85,670.27,-277.46,-270.4,-225.9,969.7
2018-05-18 08:15:00,3,903.56,663.83,-272.23,-259.45,-226.48,957.51
2018-05-18 08:20:00,3,916.6,670.36,-283.21,-275.16,-226.03,958.39
2018-05-18 08:30:00,3,886.58,663.62,-266.4,-256.91,-214.02,966.14
2018-05-18 13:25:00,3,891.32,667.68,-278.07,-269.29,-227.87,940.71
2018-05-18 13:30:00,3,894.36,655.55,-280.57,-272.3,-235.37,939.71
2018-05-18 13:35:00,3,890.6,661.02,-283.77,-271.57,-237.88,938.34
2018-05-18 13:40:00,3,877.18,668.26,-283.24,-270.2,-237.97,927.85
2018-05-19 12:20:00,3,900.06,666.96,-254.71,-231.93,-206.36,947.09
2018-05-19 12:25:00,3,904.35,754.41,-262.13,-242.08,-211.55,941.08
2018-05-19 14:45:00,3,831.68,771.85,-172.26,-164.04,-141.33,856.45
2018-05-20 00:45:00,3,854.32,833.05,-264.21,-252.3,-215.48,868.48
2018-05-20 01:50:00,3,851.45,840.2,-266.49,-253.74,-216.88,866.82
2018-05-20 02:20:00,3,854.23,828.72,-267.18,-253.1,-214.05,875.55
2018-05-20 02:25:00,3,854.25,842.38,-264.21,-251.02,-213.52,869.49
2018-05-20 02:30:00,3,852.74,838.61,-265.65,-250.18,-216.57,867.03
2018-05-20 02:45:00,3,854.12,840.5,-266.01,-253.05,-215.05,867.42
2018-05-20 02:55:00,3,850.03,839.72,-266.3,-254.36,-219.91,862.14
2018-05-20 03:00:00,3,849.38,838.96,-264.06,-247.31,-210.83,860.38
2018-05-20 03:05:00,3,848.95,839.06,-268.05,-256.41,-215.78,860.0
2018-05-20 06:40:00,3,851.14,842.41,-265.41,-251.82,-211.19,878.2
2018-05-20 11:40:00,3,868.0,726.98,-261.7,-254.85,-214.01,911.86
2018-05-20 11:45:00,3,865.99,713.31,-256.07,-242.28,-206.67,901.46
2018-05-20 11:50:00,3,867.04,711.07,-260.48,-251.21,-209.88,898.69
2018-05-20 11:55:00,3,870.92,743.08,-261.11,-251.09,-211.91,896.61
2018-05-20 12:45:00,3,889.05,706.06,-261.6,-247.45,-210.52,935.08
2018-05-20 12:50:00,3,890.83,707.07,-261.66,-247.9,-210.12,926.04
2018-05-20 12:55:00,3,886.68,701.19,-268.18,-250.78,-215.88,930.53
2018-05-20 13:30:00,3,880.84,742.51,-267.44,-254.69,-213.89,920.36
2018-05-20 20:05:00,3,876.44,685.36,-271.55,-258.47,-216.26,924.09
2018-05-20 20:10:00,3,906.57,673.8,-281.67,-259.96,-225.36,925.14
2018-05-20 20:15:00,3,902.99,677.8,-266.87,-252.64,-213.09,926.45
2018-05-20 20:20:00,3,905.49,691.58,-289.96,-267.75,-229.72,926.72
2018-05-20 20:25:00,3,887.97,701.29,-278.41,-265.28,-224.82,925.22
2018-05-21 14:20:00,3,894.13,678.61,-254.72,-236.85,-206.66,933.12
2018-05-24 01:45:00,3,864.29,748.86,-274.03,-248.3,-217.48,875.21
2018-05-24 02:10:00,3,864.12,735.19,-262.24,-241.68,-209.31,874.96
2018-05-24 03:40:00,3,909.7,657.86,-260.03,-239.38,-209.94,934.22
2018-05-24 04:00:00,3,912.97,749.7,-266.38,-248.22,-210.16,930.65
2018-05-24 05:45:00,3,885.45,676.07,-261.85,-234.18,-209.75,935.36
2018-05-24 06:15:00,3,882.34,761.1,-272.33,-243.59,-212.84,935.14
2018-05-28 22:10:00,3,853.87,821.67,-268.92,-247.52,-215.94,876.91
2018-05-28 22:15:00,3,856.19,818.64,-269.57,-257.98,-216.29,872.6
2018-05-28 22:20:00,3,862.65,822.8,-271.27,-247.62,-216.38,873.58
2018-05-31 14:00:00,3,901.82,667.99,-288.41,-273.04,-219.02,924.67
2018-06-09 23:00:00,3,840.39,811.89,-270.63,-260.77,-215.87,814.42
2018-06-19 22:40:00,3,802.25,771.32,-215.26,-198.48,-169.39,797.46
2018-06-21 19:00:00,3,902.87,680.74,-190.38,-188.47,-139.87,957.99
2018-06-21 19:05:00,3,911.36,671.97,-177.73,-168.73,-131.19,937.93
2018-06-21 19:10:00,3,908.83,678.09,-182.94,-178.23,-135.06,865.31
2018-06-21 19:15:00,3,898.37,659.55,-188.31,-181.24,-136.7,863.2
2018-06-21 19:25:00,3,891.7,658.39,-175.58,-169.33,-121.07,952.35
2018-06-21 19:30:00,3,904.39,693.87,-183.32,-179.65,-126.08,953.77
2018-06-21 20:00:00,3,965.75,871.35,-186.26,-177.44,-129.97,851.46
2018-06-21 20:10:00,3,925.34,871.35,-183.98,-170.93,-125.75,844.84
2018-06-21 20:50:00,3,947.04,871.35,-195.75,-185.99,-139.68,840.44
2018-06-21 23:50:00,3,944.72,829.37,-255.74,-238.7,-187.87,846.55
2018-06-23 00:00:00,3,887.42,833.0,-266.73,-250.93,-206.22,836.9
2018-06-23 01:55:00,3,875.83,832.59,-268.42,-262.83,-206.83,839.44
2018-06-23 02:00:00,3,867.7,831.61,-271.88,-261.05,-209.36,839.32
2018-06-23 03:10:00,3,846.69,850.45,-266.75,-255.71,-202.33,857.71
2018-06-23 04:45:00,3,846.95,840.54,-273.8,-254.85,-208.92,844.38
2018-06-23 04:50:00,3,842.36,838.79,-274.02,-257.19,-202.75,841.57
2018-06-23 04:55:00,3,838.96,837.86,-275.35,-258.09,-211.7,841.96
2018-06-23 05:00:00,3,839.03,849.34,-268.99,-252.45,-202.56,874.47
2018-06-27 14:40:00,3,814.67,794.2,-215.26,-198.48,-169.39,761.01
2018-07-02 14:30:00,3,851.1,841.74,-273.72,-250.87,-213.69,859.5
2018-07-13 20:25:00,3,792.02,793.1,-215.26,-198.48,-169.39,773.49
2018-08-01 00:10:00,3,801.74,941.83,-213.93,-222.96,-170.85,806.36
2018-08-05 16:55:00,3,846.41,846.9,-262.96,-254.15,-212.22,858.21
2018-08-08 00:10:00,3,849.52,836.92,-264.7,-252.89,-209.76,870.7
2018-08-14 12:20:00,3,836.55,824.17,-255.62,-233.15,-216.03,854.89
2018-08-14 12:25:00,3,842.97,825.58,-252.27,-248.12,-215.5,879.58
2018-08-14 13:50:00,3,850.14,851.12,-263.81,-240.28,-217.14,856.63
2018-08-14 17:00:00,3,877.81,856.87,-250.54,-143.26,-201.82,944.88
2018-08-15 23:10:00,3,853.39,819.3,-266.92,-254.05,-210.46,869.6
2018-08-16 02:20:00,3,851.66,816.07,-266.93,-251.17,-211.98,875.98
2018-08-16 02:45:00,3,855.3,824.45,-270.63,-254.87,-214.29,882.15
2018-08-16 03:15:00,3,850.21,828.03,-272.57,-244.39,-214.33,885.87
2018-08-16 04:10:00,3,836.71,814.44,-276.3,-269.19,-219.67,861.08
2018-08-16 08:00:00,3,849.12,813.22,-266.16,-248.31,-210.77,859.96
2018-08-16 08:05:00,3,843.86,804.04,-268.33,-254.05,-214.27,848.64
2018-08-16 08:10:00,3,846.15,803.33,-264.26,-245.21,-210.29,861.19
2018-08-16 08:15:00,3,861.43,810.12,-271.71,-245.91,-216.2,899.49
2018-08-16 12:15:00,3,881.76,839.16,-270.33,-132.66,-214.05,893.49
2018-08-16 15:35:00,3,895.29,853.37,-267.09,-169.1,-209.75,798.26
2018-08-17 02:35:00,3,853.66,819.35,-266.82,-242.97,-213.18,860.91
2018-08-17 02:45:00,3,851.78,816.25,-264.45,-244.79,-209.61,859.46
2018-08-17 02:50:00,3,851.41,815.27,-272.56,-254.85,-218.52,858.98
2018-08-17 03:00:00,3,853.92,814.2,-276.35,-252.79,-218.1,859.88
2018-08-17 03:05:00,3,854.18,815.8,-274.6,-254.75,-213.03,860.19
2018-08-17 03:20:00,3,854.1,816.7,-279.5,-255.13,-220.23,860.74
2018-08-17 03:25:00,3,853.34,816.84,-277.92,-256.41,-219.09,860.48
2018-08-17 03:30:00,3,853.25,817.47,-273.7,-259.28,-215.9,858.12
2018-08-17 04:40:00,3,848.36,809.47,-271.59,-240.38,-212.75,857.82
2018-08-17 04:45:00,3,847.53,805.4,-262.91,-239.99,-207.54,854.64
2018-08-17 04:50:00,3,848.25,805.57,-267.43,-246.58,-211.77,858.38
2018-08-17 04:55:00,3,846.49,802.21,-272.9,-254.11,-214.22,854.63
2018-08-17 05:10:00,3,859.63,806.51,-279.56,-257.45,-214.28,871.63
2018-08-17 12:20:00,3,862.96,810.94,-276.15,-258.41,-214.35,875.01
2018-08-19 04:35:00,3,853.99,849.33,-263.71,-243.38,-215.0,870.72
2018-08-19 04:40:00,3,848.59,841.92,-267.88,-245.37,-214.74,878.57
2018-08-19 05:25:00,3,847.98,840.77,-259.23,-254.65,-211.02,872.48
2018-08-19 09:15:00,3,841.13,848.29,-266.63,-248.05,-219.65,858.75
2018-08-20 16:55:00,3,836.06,866.39,-212.29,-151.86,-165.64,828.63
2018-08-21 02:45:00,3,834.28,851.19,-266.13,-252.35,-208.11,857.66
2018-08-21 14:15:00,3,810.2,824.03,-268.88,-253.2,-229.57,835.16
2018-08-21 14:20:00,3,810.7,817.06,-250.87,-229.88,-204.38,835.08
2018-08-22 18:30:00,3,793.18,785.79,-215.26,-198.48,-169.39,788.52
2018-08-23 02:20:00,3,815.85,839.04,-171.06,-187.0,-140.25,818.78
2018-08-24 17:40:00,3,839.65,819.31,-257.46,-242.65,-211.68,879.33
2018-08-24 19:30:00,3,846.86,824.43,-265.87,-253.16,-212.96,891.44
2018-08-26 05:15:00,3,880.94,837.55,-263.55,-132.52,-206.52,964.71
2018-08-26 05:25:00,3,871.43,833.81,-259.1,-132.52,-202.84,937.34
2018-08-26 05:35:00,3,876.59,832.55,-261.73,-132.52,-201.45,947.78
2018-08-26 19:50:00,3,848.37,814.55,-269.57,-269.18,-205.64,892.63
2018-08-27 07:55:00,3,834.68,819.16,-268.22,-259.33,-208.52,868.64
2018-08-28 00:15:00,3,833.42,818.92,-272.23,-229.54,-216.94,865.66
2018-08-28 00:20:00,3,841.6,818.34,-277.61,-224.13,-217.9,903.43
2018-08-28 00:30:00,3,856.9,828.47,-271.98,-233.33,-215.02,867.2
2018-08-28 02:30:00,3,840.17,822.62,-280.92,-221.76,-222.58,871.08
2018-08-28 02:35:00,3,842.31,822.92,-283.74,-221.9,-228.46,885.43
2018-08-28 02:40:00,3,844.25,824.25,-278.33,-215.11,-221.78,876.91
2018-08-28 03:20:00,3,842.18,827.98,-280.05,-216.8,-219.1,888.46
2018-08-28 03:25:00,3,845.92,826.74,-280.62,-217.92,-221.76,890.0
2018-08-28 03:45:00,3,853.13,829.43,-283.71,-228.69,-227.42,862.05
2018-08-28 04:20:00,3,839.1,821.05,-269.62,-249.3,-214.9,875.65
2018-08-28 04:25:00,3,838.19,816.52,-264.45,-238.48,-209.34,878.54
2018-08-28 06:45:00,3,847.11,832.37,-286.78,-206.23,-226.65,894.17
2018-08-28 06:50:00,3,842.95,827.43,-272.93,-199.25,-213.22,895.47
2018-08-28 08:00:00,3,846.19,832.23,-279.27,-213.92,-217.47,860.39
2018-08-28 11:25:00,3,865.31,830.66,-281.48,-152.35,-228.25,873.65
2018-08-28 11:30:00,3,854.02,818.49,-287.76,-151.88,-230.92,920.41
2018-08-28 11:35:00,3,851.37,815.58,-286.51,-150.88,-229.88,897.55
2018-08-28 11:40:00,3,863.34,816.03,-287.52,-160.0,-231.01,943.26
2018-09-03 06:00:00,3,836.56,826.74,-167.0,-188.31,-134.85,858.74
2018-09-03 06:25:00,3,828.68,816.29,-171.57,-193.45,-141.24,846.48
2018-09-03 06:35:00,3,825.06,809.31,-177.91,-194.79,-142.96,841.61
2018-09-03 07:15:00,3,829.18,810.61,-237.22,-261.87,-201.77,838.98
2018-09-03 07:25:00,3,827.09,799.85,-249.05,-273.94,-204.12,838.13
2018-09-03 07:30:00,3,828.0,805.95,-235.75,-258.8,-192.28,842.26
2018-09-03 07:35:00,3,827.02,806.23,-244.43,-275.13,-206.97,837.84
2018-09-03 07:40:00,3,825.7,804.45,-244.39,-266.31,-203.12,837.82
2018-09-03 07:45:00,3,826.08,804.64,-236.87,-262.34,-191.43,839.22
2018-09-03 07:50:00,3,827.25,806.42,-231.08,-259.5,-192.28,838.64
2018-09-03 07:55:00,3,824.39,805.54,-180.5,-211.74,-147.44,835.63
2018-09-04 02:10:00,3,844.86,829.41,-234.52,-262.02,-208.85,870.2
2018-09-05 05:35:00,3,821.17,845.78,-179.38,-169.56,-149.15,816.99
2018-09-05 10:50:00,3,842.61,834.26,-249.8,-144.8,-214.01,876.31
2018-09-05 21:00:00,3,845.64,835.21,-244.79,-259.31,-210.68,861.56
2018-09-05 21:05:00,3,845.29,827.63,-245.9,-259.65,-216.17,871.23
2018-09-06 22:55:00,3,821.25,801.36,-173.84,-191.68,-146.95,840.23
2018-09-06 23:00:00,3,820.58,794.22,-174.76,-187.34,-141.63,839.84
2018-09-07 00:55:00,3,814.66,821.15,-165.92,-184.54,-140.44,847.67
2018-09-07 01:00:00,3,811.2,796.9,-167.94,-183.78,-137.89,830.64
2018-09-07 01:05:00,3,814.84,783.9,-165.86,-181.19,-141.84,827.75
2018-09-09 05:15:00,3,840.61,791.42,-251.68,-263.21,-201.88,866.93
2018-09-11 01:55:00,3,837.7,794.64,-259.17,-266.09,-210.45,865.86
2018-09-11 02:15:00,3,847.98,806.17,-255.85,-261.73,-207.55,888.39
2018-09-11 02:20:00,3,839.18,801.23,-253.09,-263.41,-203.06,871.0
2018-09-11 02:25:00,3,836.59,794.14,-260.01,-261.25,-212.6,860.25
2018-09-11 02:40:00,3,846.79,799.12,-263.51,-271.39,-211.8,887.66
2018-09-11 02:50:00,3,849.56,801.04,-263.02,-266.75,-217.74,881.56
2018-09-13 06:50:00,3,926.52,814.98,-239.78,-194.81,-199.54,974.66
2018-09-18 16:00:00,3,797.89,818.24,-222.73,-154.02,-184.92,864.17
2018-09-19 00:35:00,3,816.14,868.22,-219.25,-143.1,-187.6,973.78
2018-09-19 01:30:00,3,820.48,866.43,-223.38,-205.47,-198.51,978.86
2018-09-19 01:40:00,3,835.05,861.69,-235.9,-193.49,-203.86,968.64
2018-09-19 10:30:00,3,820.0,819.93,-201.94,-142.01,-175.16,874.28
